latitude,longitude,month,year,INCENDIE_count,ALARMES_INCENDIES_count,total_crimes,vols_count,Mefait_count,Vol_de_vehicule_count,Introduction_count,Vol_moteur_count,Infractions_entrainant_count,caserne_count,sum_etage_hors_sol,sum_nombre_logement,min_annee_construction,max_annee_construction,avg_annee_construction,sum_superficie_terrain,sum_superficie_batiment,area,population,dwellings,households,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers
45.5,-73.57,11,2018,0,22,42,4,5,0,8,25,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,3,2017,2,31,44,2,8,1,6,27,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,6,2015,1,14,36,2,7,0,6,21,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,11,2015,1,17,24,4,3,2,5,10,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,12,2016,0,27,29,2,6,2,3,16,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,3,2018,2,26,36,2,8,1,5,20,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,1,2018,1,39,43,6,7,1,6,23,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,8,2019,0,36,24,0,13,2,4,5,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,7,2016,1,18,34,7,5,1,7,14,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,1,2016,0,21,30,0,7,0,3,20,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,4,2015,2,15,38,7,4,0,9,18,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,11,2017,1,24,44,4,4,5,3,28,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,1,2015,0,20,29,4,2,1,10,11,1,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,5,2015,0,25,35,2,6,2,4,21,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,4,2016,1,10,35,2,9,0,5,19,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,12,2019,1,21,20,3,7,1,1,8,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,10,2015,0,21,27,1,5,1,0,20,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,5,2018,1,16,22,2,7,0,3,10,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,7,2017,0,15,18,1,6,3,1,7,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,4,2017,1,22,19,1,3,1,6,8,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,11,2019,0,24,38,5,13,0,7,13,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,9,2019,1,25,41,1,19,2,6,13,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,3,2020,1,21,36,1,12,1,14,8,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,7,2015,1,12,25,3,5,1,6,10,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,12,2015,0,13,41,5,11,1,0,24,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,8,2016,1,14,31,6,6,2,6,11,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,1,2017,0,15,32,4,4,0,6,18,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,1,2019,2,28,37,3,8,1,9,16,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,6,2016,0,14,37,1,16,1,5,14,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,9,2018,0,26,43,7,7,1,2,26,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,5,2017,1,21,24,0,9,3,3,9,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,2,2020,1,20,37,2,14,3,4,14,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,3,2015,0,19,38,3,7,1,13,14,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,10,2019,1,35,33,1,13,5,9,5,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,10,2016,1,18,31,1,4,1,11,14,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,9,2016,1,18,20,1,2,1,4,12,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,4,2018,1,31,35,6,6,3,4,16,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.57,6,2017,3,21,22,2,6,2,4,8,0,1,5020,4539,1860,2019,2007.281499202551,479667,2387611,0.82871,2492,2596,1510,1.6,35.7,2.4,615
45.5,-73.82,11,2015,1,1,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,2,2017,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2017,0,1,2,1,0,1,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2020,0,0,3,0,0,1,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,4,2019,0,0,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2017,0,2,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,3,2019,1,3,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,9,2020,0,0,3,0,1,2,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2016,0,0,3,0,2,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,9,2016,1,1,3,0,0,0,2,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2016,0,0,2,0,0,0,0,2,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,9,2015,0,0,2,0,1,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2019,1,1,3,1,0,0,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,4,2020,0,0,3,0,0,1,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,11,2019,1,1,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2018,0,2,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,4,2017,1,0,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2018,0,2,1,0,1,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,4,2015,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,3,2015,1,0,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,12,2015,0,1,7,0,0,0,1,6,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2015,0,2,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2018,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,1,2016,1,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,3,2018,0,0,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,9,2019,0,0,2,0,1,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2020,0,2,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2020,0,0,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2015,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2018,0,1,3,1,0,1,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2017,0,1,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,3,2020,0,1,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2020,0,1,2,0,1,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2018,1,0,2,0,0,1,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2020,0,0,3,0,0,1,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,1,2015,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,1,2017,0,0,2,0,1,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2017,0,1,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2019,0,1,3,0,1,0,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2019,0,0,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,1,2020,0,3,1,0,1,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,4,2018,0,0,3,0,1,1,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2015,1,2,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2019,0,1,0,0,0,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,6,2015,0,0,4,0,1,0,0,3,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,9,2018,0,3,4,1,0,0,3,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,12,2018,0,0,3,0,0,1,2,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2016,0,1,1,0,1,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,2,2020,0,2,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,3,2016,1,1,2,0,1,1,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2016,0,0,3,0,1,0,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,8,2015,0,0,2,0,2,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,12,2019,0,0,1,0,0,0,0,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,2,2016,0,0,6,0,1,1,2,2,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,10,2019,1,0,4,0,0,1,1,2,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,5,2016,1,2,4,1,3,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,12,2017,0,1,2,0,0,0,1,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,11,2018,0,2,3,0,0,1,2,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,2,2015,1,0,1,0,1,0,0,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,7,2017,0,0,1,0,0,0,1,0,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.82,11,2016,0,0,3,0,0,0,2,1,0,0,1499,981,1954,2019,1962.4511002444988,545468,164973,0.17484,490,165,162,2.9,43.4,3.2,150
45.5,-73.73,2,2015,1,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,6,2019,0,5,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,9,2020,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,4,2020,0,1,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,8,2020,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,11,2015,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,11,2016,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2019,0,2,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,3,2017,0,0,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,11,2017,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2017,0,3,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,4,2019,0,3,2,0,0,1,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,1,2015,1,2,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,8,2015,0,1,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,2,2019,0,3,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,1,2018,0,1,2,0,0,1,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,12,2015,0,0,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,3,2020,0,0,2,0,1,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,9,2019,0,2,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,1,2019,0,1,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,5,2015,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,12,2019,0,0,3,0,1,1,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,9,2017,0,0,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,8,2017,0,2,2,1,0,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2018,0,0,2,0,2,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,6,2015,0,0,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,6,2020,0,3,1,0,0,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2015,0,2,2,0,1,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,3,2019,0,1,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,8,2019,0,3,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2017,0,5,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,5,2016,0,1,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2020,0,0,2,0,0,1,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,11,2018,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2016,0,1,4,0,1,1,0,2,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,1,2016,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,11,2019,0,2,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2020,0,1,2,0,0,1,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,6,2017,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,2,2016,0,6,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2016,0,3,3,0,1,1,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,6,2018,0,4,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,4,2016,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,4,2015,0,1,2,0,1,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,9,2018,0,0,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,5,2018,0,4,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,12,2016,0,4,3,0,0,1,0,2,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2019,0,4,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,9,2015,0,0,1,0,1,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,4,2018,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,7,2015,0,0,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,2,2018,0,2,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,2,2020,0,0,3,0,0,0,0,3,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,10,2018,1,1,1,0,0,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,3,2016,0,1,1,0,0,0,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,12,2018,0,1,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,8,2018,0,1,3,0,0,2,0,1,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,5,2019,0,2,0,0,0,0,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,1,2017,0,2,1,0,0,0,1,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.73,5,2017,0,1,1,0,0,1,0,0,0,0,805,389,1820,2018,1999.3713298791024,720798,611970,9.51679,1049,362,354,2.9,34.1,3.2,265
45.5,-73.64,11,2018,0,4,6,0,2,1,0,3,0,0,1553,4362,1910,2014,1952.3575268817215,598995,456390,0.0691,537,184,176,3.1,35.1,3.4,110
